test_id,pass,fail,missing,total,verdict
tests/test_remote_graph_v3.py::test_reject_v3_unsupported_passes_when_all_clear,50,0,0,50,NOT_FLAKY
tests/test_remote_graph_v3.py::test_reject_v3_unsupported_raises_on_unknown_extra_kwarg,50,0,0,50,NOT_FLAKY
tests/test_remote_graph_v3.py::test_reject_v3_unsupported_raises_per_kwarg[control-kwarg_value0],50,0,0,50,NOT_FLAKY
tests/test_remote_graph_v3.py::test_reject_v3_unsupported_raises_per_kwarg[transformers-kwarg_value1],50,0,0,50,NOT_FLAKY
tests/test_remote_graph_v3.py::test_sync_adapter_translates_command_input,50,0,0,50,NOT_FLAKY
tests/test_remote_graph_v3.py::test_sync_projection_attrs_forward_to_sdk,50,0,0,50,NOT_FLAKY
tests/test_remote_graph_v3.py::test_translate_command_input_passes_through_non_command,50,0,0,50,NOT_FLAKY
tests/test_remote_graph_v3.py::test_translate_command_input_rejects_goto_and_update,50,0,0,50,NOT_FLAKY
tests/test_remote_graph_v3.py::test_translate_command_input_surfaces_raw_resume_value,50,0,0,50,NOT_FLAKY
tests/test_remote_graph_v3.py::test_v3_supported_kwargs_known_set,50,0,0,50,NOT_FLAKY
tests/test_runtime.py::test_drain_from_subgraph_can_resume_parent,50,0,0,50,NOT_FLAKY
tests/test_runtime.py::test_execution_info_inherited_by_subgraph,50,0,0,50,NOT_FLAKY
tests/test_runtime.py::test_runtime_propogated_to_subgraph,50,0,0,50,NOT_FLAKY
tests/test_subgraph_detection.py::test_callables_without_a_code_object_are_handled[builtin],50,0,0,50,NOT_FLAKY
tests/test_subgraph_detection.py::test_callables_without_a_code_object_are_handled[partial],50,0,0,50,NOT_FLAKY
tests/test_subgraph_detection.py::test_subgraph_detection[attribute_chain-attr_chain],50,0,0,50,NOT_FLAKY
tests/test_subgraph_detection.py::test_subgraph_detection[bound_method_self-None],50,0,0,50,NOT_FLAKY
tests/test_subgraph_detection.py::test_subgraph_detection[broken_attribute_chain-None],50,0,0,50,NOT_FLAKY
tests/test_subgraph_detection.py::test_subgraph_detection[captured_list_subclass-list_subclass],50,0,0,50,NOT_FLAKY
tests/test_subgraph_detection.py::test_subgraph_detection[closure_capture-closure],50,0,0,50,NOT_FLAKY
tests/test_subgraph_detection.py::test_subgraph_detection[empty_closure_cell-beside_empty_cell],50,0,0,50,NOT_FLAKY
tests/test_subgraph_detection.py::test_subgraph_detection[graph_in_plain_list-None],50,0,0,50,NOT_FLAKY
tests/test_subgraph_detection.py::test_subgraph_detection[module_global-module_global],50,0,0,50,NOT_FLAKY
tests/test_subgraph_detection.py::test_subgraph_detection[nested_def_captured_attribute-nested_captured],50,0,0,50,NOT_FLAKY
tests/test_subgraph_detection.py::test_subgraph_detection[nested_def_global-None],50,0,0,50,NOT_FLAKY
tests/test_subgraph_detection.py::test_subgraph_detection[no_subgraph-None],50,0,0,50,NOT_FLAKY
tests/test_subgraph_detection.py::test_subgraph_detection[recombined_names-None],50,0,0,50,NOT_FLAKY
tests/test_subgraph_detection.py::test_subgraph_detection[sourceless-sourceless],50,0,0,50,NOT_FLAKY
tests/test_subgraph_detection.py::test_subgraph_detection[unreachable_attribute_chain-None],50,0,0,50,NOT_FLAKY
tests/test_subgraph_detection.py::test_subgraph_detection[unreachable_branch-unreachable],50,0,0,50,NOT_FLAKY
tests/test_subgraph_detection.py::test_subgraph_detection[wrapper_referencing_nothing-via_wrapped],50,0,0,50,NOT_FLAKY
tests/test_subgraph_persistence.py::test_stateful_namespace_isolation[memory],50,0,0,50,NOT_FLAKY
tests/test_subgraph_persistence.py::test_stateful_state_accumulates[memory],50,0,0,50,NOT_FLAKY
tests/test_subgraph_persistence.py::test_stateless_state_resets[memory],50,0,0,50,NOT_FLAKY
tests/test_time_travel.py::test_3_levels_deep_time_travel_to_middle_subgraph[memory],50,0,0,50,NOT_FLAKY
tests/test_time_travel.py::test_fork_creates_branch_in_subgraph[memory],50,0,0,50,NOT_FLAKY
tests/test_time_travel.py::test_get_state_with_subgraphs_returns_subgraph_state[memory],50,0,0,50,NOT_FLAKY
tests/test_time_travel.py::test_replay_creates_branch_in_subgraph[memory],50,0,0,50,NOT_FLAKY
tests/test_time_travel.py::test_stateful_subgraph_loads_latest_after_replay[memory],50,0,0,50,NOT_FLAKY
tests/test_time_travel.py::test_stateful_subgraph_loads_state_across_ticks[memory],50,0,0,50,NOT_FLAKY
tests/test_time_travel.py::test_stateful_subgraph_retains_state_on_parent_fork[memory],50,0,0,50,NOT_FLAKY
tests/test_time_travel.py::test_stateful_subgraph_retains_state_on_parent_replay[memory],50,0,0,50,NOT_FLAKY
tests/test_time_travel.py::test_stateless_subgraph_starts_fresh_on_parent_replay[memory],50,0,0,50,NOT_FLAKY
tests/test_time_travel.py::test_subgraph_called_in_loop_loads_state_on_replay[memory],50,0,0,50,NOT_FLAKY
tests/test_time_travel.py::test_subgraph_fork_from_before[memory],50,0,0,50,NOT_FLAKY
tests/test_time_travel.py::test_subgraph_replay_from_before[memory],50,0,0,50,NOT_FLAKY
tests/test_time_travel.py::test_subgraph_replay_loads_accumulated_state_then_resume[memory],50,0,0,50,NOT_FLAKY
tests/test_time_travel.py::test_subgraph_time_travel_after_completion[memory],50,0,0,50,NOT_FLAKY
tests/test_time_travel.py::test_three_level_nested_subgraph_loads_state_on_fork[memory],50,0,0,50,NOT_FLAKY
tests/test_time_travel.py::test_three_level_nested_subgraph_loads_state_on_replay[memory],50,0,0,50,NOT_FLAKY
tests/test_deprecation.py::test_config_parameter_incorrect_typing,50,0,0,50,NOT_FLAKY
tests/test_deprecation.py::test_config_schema_deprecation,50,0,0,50,NOT_FLAKY
tests/test_deprecation.py::test_config_schema_deprecation_on_entrypoint,50,0,0,50,NOT_FLAKY
tests/test_managed_values.py::test_managed_values_recognized,50,0,0,50,NOT_FLAKY
tests/test_messages_state.py::test_messages_state[MessagesStatePydantic],50,0,0,50,NOT_FLAKY
tests/test_pydantic.py::test_is_supported_by_pydantic,50,0,0,50,NOT_FLAKY
tests/test_pydantic.py::test_nested_pydantic_models,50,0,0,50,NOT_FLAKY
tests/test_pydantic.py::test_pydantic_state_field_validator,50,0,0,50,NOT_FLAKY
tests/test_runnable.py::test_config_ensured,50,0,0,50,NOT_FLAKY
tests/test_runnable.py::test_config_injection,50,0,0,50,NOT_FLAKY
tests/test_runtime.py::test_cancel_ainvoke_with_sync_node,50,0,0,50,NOT_FLAKY
tests/test_runtime.py::test_context_coercion_dataclass,50,0,0,50,NOT_FLAKY
tests/test_runtime.py::test_context_coercion_errors,50,0,0,50,NOT_FLAKY
tests/test_runtime.py::test_context_coercion_none,50,0,0,50,NOT_FLAKY
tests/test_runtime.py::test_context_coercion_pydantic,50,0,0,50,NOT_FLAKY
tests/test_runtime.py::test_context_coercion_pydantic_validation_errors,50,0,0,50,NOT_FLAKY
tests/test_runtime.py::test_context_coercion_typeddict,50,0,0,50,NOT_FLAKY
tests/test_runtime.py::test_context_runtime,50,0,0,50,NOT_FLAKY
tests/test_runtime.py::test_drain_requested_in_terminal_step_finishes_normally,50,0,0,50,NOT_FLAKY
tests/test_runtime.py::test_drain_with_control_parameter_sync,50,0,0,50,NOT_FLAKY
tests/test_runtime.py::test_execution_info_defaults_and_patch,50,0,0,50,NOT_FLAKY
tests/test_runtime.py::test_execution_info_populated_in_graph,50,0,0,50,NOT_FLAKY
tests/test_runtime.py::test_foreign_object_in_runtime_slot_is_coerced,50,0,0,50,NOT_FLAKY
tests/test_runtime.py::test_injected_runtime,50,0,0,50,NOT_FLAKY
tests/test_runtime.py::test_merge_runtime,50,0,0,50,NOT_FLAKY
tests/test_runtime.py::test_merge_runtime_preserves_run_control,50,0,0,50,NOT_FLAKY
tests/test_runtime.py::test_override_runtime,50,0,0,50,NOT_FLAKY
tests/test_runtime.py::test_run_control_request_drain_stops_future_steps,50,0,0,50,NOT_FLAKY
tests/test_runtime.py::test_server_info_and_runtime_merge,50,0,0,50,NOT_FLAKY
tests/test_runtime.py::test_server_info_from_configurable,50,0,0,50,NOT_FLAKY
tests/test_runtime.py::test_server_info_none_without_configurable,50,0,0,50,NOT_FLAKY
tests/test_runtime.py::test_server_info_user_from_auth_user,50,0,0,50,NOT_FLAKY
tests/test_utils.py::test_callback_manager_copies_configurable_ids_to_tracing_metadata,50,0,0,50,NOT_FLAKY
tests/test_utils.py::test_callback_manager_copies_whitelisted_configurable_ids_to_metadata,50,0,0,50,NOT_FLAKY
tests/test_utils.py::test_configurable_metadata,50,0,0,50,NOT_FLAKY
tests/test_utils.py::test_ensure_config_ambient_inherited_when_no_explicit_configurable,50,0,0,50,NOT_FLAKY
tests/test_utils.py::test_ensure_config_configurable_later_wins_per_key,50,0,0,50,NOT_FLAKY
tests/test_utils.py::test_ensure_config_empty_inputs,50,0,0,50,NOT_FLAKY
tests/test_utils.py::test_ensure_config_explicit_configurable_replaces_ambient,50,0,0,50,NOT_FLAKY
tests/test_utils.py::test_ensure_config_explicit_configurables_still_merge_over_ambient,50,0,0,50,NOT_FLAKY
tests/test_utils.py::test_ensure_config_merges_callbacks_across_configs,50,0,0,50,NOT_FLAKY
tests/test_utils.py::test_ensure_config_merges_configurable_across_configs,50,0,0,50,NOT_FLAKY
tests/test_utils.py::test_ensure_config_merges_metadata_across_configs,50,0,0,50,NOT_FLAKY
tests/test_utils.py::test_ensure_config_merges_metadata_lc_versions,50,0,0,50,NOT_FLAKY
tests/test_utils.py::test_ensure_config_merges_tags_across_configs,50,0,0,50,NOT_FLAKY
tests/test_utils.py::test_ensure_config_metadata_later_wins_per_key,50,0,0,50,NOT_FLAKY
tests/test_utils.py::test_ensure_config_none_inputs_ignored,50,0,0,50,NOT_FLAKY
tests/test_utils.py::test_merge_configs_merges_metadata_lc_versions,50,0,0,50,NOT_FLAKY
tests/test_utils.py::test_metadata_empty_incoming_preserves_base_lc_versions[ensure_config],50,0,0,50,NOT_FLAKY
tests/test_utils.py::test_metadata_empty_incoming_preserves_base_lc_versions[merge_configs],50,0,0,50,NOT_FLAKY
tests/test_utils.py::test_metadata_lc_versions_accumulate_across_more_than_two_configs[ensure_config],50,0,0,50,NOT_FLAKY
tests/test_utils.py::test_metadata_lc_versions_accumulate_across_more_than_two_configs[merge_configs],50,0,0,50,NOT_FLAKY
tests/test_utils.py::test_metadata_lc_versions_later_values_win_without_recursive_merge[ensure_config],50,0,0,50,NOT_FLAKY
tests/test_utils.py::test_metadata_lc_versions_later_values_win_without_recursive_merge[merge_configs],50,0,0,50,NOT_FLAKY
tests/test_utils.py::test_metadata_lc_versions_merge_does_not_mutate_inputs[ensure_config],50,0,0,50,NOT_FLAKY
tests/test_utils.py::test_metadata_lc_versions_merge_does_not_mutate_inputs[merge_configs],50,0,0,50,NOT_FLAKY
tests/test_utils.py::test_metadata_nested_mappings_other_than_lc_versions_are_replaced[ensure_config],50,0,0,50,NOT_FLAKY
tests/test_utils.py::test_metadata_nested_mappings_other_than_lc_versions_are_replaced[merge_configs],50,0,0,50,NOT_FLAKY
tests/test_utils.py::test_metadata_non_mapping_values_later_wins[ensure_config],50,0,0,50,NOT_FLAKY
tests/test_utils.py::test_metadata_non_mapping_values_later_wins[merge_configs],50,0,0,50,NOT_FLAKY
tests/test_utils.py::test_metadata_single_sided_mapping_values_are_copied[ensure_config],50,0,0,50,NOT_FLAKY
tests/test_utils.py::test_metadata_single_sided_mapping_values_are_copied[merge_configs],50,0,0,50,NOT_FLAKY
tests/test_algo.py::test_prepare_next_tasks,50,0,0,50,NOT_FLAKY
tests/test_algo.py::test_tuple_str,50,0,0,50,NOT_FLAKY
tests/test_channels.py::test_binop,50,0,0,50,NOT_FLAKY
tests/test_channels.py::test_delta_channel_basic_two_steps,50,0,0,50,NOT_FLAKY
tests/test_channels.py::test_delta_channel_dict_coercion,50,0,0,50,NOT_FLAKY
tests/test_channels.py::test_delta_channel_dict_reducer_backwards_compat,50,0,0,50,NOT_FLAKY
tests/test_channels.py::test_delta_channel_dict_reducer_basic_updates,50,0,0,50,NOT_FLAKY
tests/test_channels.py::test_delta_channel_dict_reducer_end_to_end_filesystem,50,0,0,50,NOT_FLAKY
tests/test_channels.py::test_delta_channel_dict_reducer_fresh_channel,50,0,0,50,NOT_FLAKY
tests/test_channels.py::test_delta_channel_dict_reducer_overwrite_in_update,50,0,0,50,NOT_FLAKY
tests/test_channels.py::test_delta_channel_dict_reducer_overwrite_in_writes_replay,50,0,0,50,NOT_FLAKY
tests/test_channels.py::test_delta_channel_dict_reducer_with_deletions,50,0,0,50,NOT_FLAKY
tests/test_channels.py::test_delta_channel_dict_reducer_with_notrequired_annotation,50,0,0,50,NOT_FLAKY
tests/test_channels.py::test_delta_channel_dict_reducer_writes_reconstruction,50,0,0,50,NOT_FLAKY
tests/test_channels.py::test_delta_channel_inmemory_saver_assembles_writes,50,0,0,50,NOT_FLAKY
tests/test_channels.py::test_delta_channel_overwrite,50,0,0,50,NOT_FLAKY
tests/test_channels.py::test_delta_channel_overwrite_superstep_snapshots,50,0,0,50,NOT_FLAKY
tests/test_channels.py::test_delta_channel_remove_message_and_replay,50,0,0,50,NOT_FLAKY
tests/test_channels.py::test_delta_channel_replay_after_overwrite_snapshot,50,0,0,50,NOT_FLAKY
tests/test_channels.py::test_delta_channel_snapshot_version_based,50,0,0,50,NOT_FLAKY
tests/test_channels.py::test_delta_channel_update_by_id_and_replay,50,0,0,50,NOT_FLAKY
tests/test_channels.py::test_last_value,50,0,0,50,NOT_FLAKY
tests/test_channels.py::test_messages_delta_reducer_coerces_state,50,0,0,50,NOT_FLAKY
tests/test_channels.py::test_messages_delta_reducer_tuple_write_is_one_message,50,0,0,50,NOT_FLAKY
tests/test_channels.py::test_overwrite_dataclass_form_survives_json_roundtrip,50,0,0,50,NOT_FLAKY
tests/test_channels.py::test_overwrite_non_matching_dict_not_recognised,50,0,0,50,NOT_FLAKY
tests/test_channels.py::test_overwrite_sentinel_dict_still_recognised,50,0,0,50,NOT_FLAKY
tests/test_channels.py::test_topic,50,0,0,50,NOT_FLAKY
tests/test_channels.py::test_topic_accumulate,50,0,0,50,NOT_FLAKY
tests/test_channels.py::test_untracked_value,50,0,0,50,NOT_FLAKY
tests/test_delta_channel_benchmark.py::test_delta_channel_benchmark,50,0,0,50,NOT_FLAKY
tests/test_delta_channel_exit_mode.py::test_exit_count_parity_sync_vs_exit,50,0,0,50,NOT_FLAKY
tests/test_delta_channel_exit_mode.py::test_exit_first_run_all_snapshot,50,0,0,50,NOT_FLAKY
tests/test_delta_channel_exit_mode.py::test_exit_first_run_no_delta_writes,50,0,0,50,NOT_FLAKY
tests/test_delta_channel_exit_mode.py::test_exit_first_run_sub_freq_with_writes,50,0,0,50,NOT_FLAKY
tests/test_delta_channel_exit_mode.py::test_exit_metadata_round_trip,50,0,0,50,NOT_FLAKY
tests/test_delta_channel_exit_mode.py::test_exit_mixed_snapshot_and_non_snapshot,50,0,0,50,NOT_FLAKY
tests/test_delta_channel_exit_mode.py::test_exit_multi_run_replay_chain,50,0,0,50,NOT_FLAKY
tests/test_delta_channel_exit_mode.py::test_exit_resumed_run_sub_freq,50,0,0,50,NOT_FLAKY
tests/test_delta_channel_exit_mode.py::test_exit_snapshot_fires_at_frequency,50,0,0,50,NOT_FLAKY
tests/test_delta_channel_exit_mode.py::test_exit_snapshot_then_tail_deltas,50,0,0,50,NOT_FLAKY
tests/test_delta_channel_id_stability.py::test_delta_channel_dict_style_message_gets_stable_id,50,0,0,50,NOT_FLAKY
tests/test_delta_channel_id_stability.py::test_delta_channel_message_gets_id_and_stays_stable,50,0,0,50,NOT_FLAKY
tests/test_delta_channel_migration.py::test_add_messages_migration_keeps_first_post_migration_message,50,0,0,50,NOT_FLAKY
tests/test_delta_channel_migration.py::test_add_messages_to_delta_migration_preserves_message_history,50,0,0,50,NOT_FLAKY
tests/test_delta_channel_migration.py::test_base_saver_fallback_matches_optimized_override,50,0,0,50,NOT_FLAKY
tests/test_delta_channel_migration.py::test_basic_migration_preserves_pre_migration_state,50,0,0,50,NOT_FLAKY
tests/test_delta_channel_migration.py::test_first_post_migration_write_survives_cold_read,50,0,0,50,NOT_FLAKY
tests/test_delta_channel_migration.py::test_post_migration_writes_match_base_saver_fallback,50,0,0,50,NOT_FLAKY
tests/test_delta_channel_migration.py::test_tip_of_pre_migration_hydrates_directly,50,0,0,50,NOT_FLAKY
tests/test_delta_channel_migration.py::test_update_state_after_migration_uses_written_value,50,0,0,50,NOT_FLAKY
tests/test_delta_channel_supersteps_bound.py::test_counter_reset_after_supersteps_snapshot,50,0,0,50,NOT_FLAKY
tests/test_delta_channel_supersteps_bound.py::test_forced_snapshot_accumulates_across_runs,50,0,0,50,NOT_FLAKY
tests/test_delta_channel_supersteps_bound.py::test_forced_snapshot_single_run,50,0,0,50,NOT_FLAKY
tests/test_delta_channel_supersteps_bound.py::test_predicate_fires_on_supersteps_overflow,50,0,0,50,NOT_FLAKY
tests/test_delta_channel_update_state.py::test_aconsecutive_update_states_delta_channel,50,0,0,50,NOT_FLAKY
tests/test_delta_channel_update_state.py::test_aupdate_state_after_invoke_delta_channel,50,0,0,50,NOT_FLAKY
tests/test_delta_channel_update_state.py::test_bulk_update_state_multi_task_per_superstep_delta_channel,50,0,0,50,NOT_FLAKY
tests/test_delta_channel_update_state.py::test_consecutive_update_states_delta_channel,50,0,0,50,NOT_FLAKY
tests/test_delta_channel_update_state.py::test_fresh_update_state_head_snapshots_delta_channel,50,0,0,50,NOT_FLAKY
tests/test_delta_channel_update_state.py::test_state_history_chain_after_fresh_update_state_delta_channel,50,0,0,50,NOT_FLAKY
tests/test_delta_channel_update_state.py::test_update_state_after_invoke_delta_channel,50,0,0,50,NOT_FLAKY
tests/test_delta_channel_update_state.py::test_update_state_replaces_message_by_id_delta_channel,50,0,0,50,NOT_FLAKY
tests/test_delta_channel_update_state.py::test_update_state_snapshots_at_frequency,50,0,0,50,NOT_FLAKY
tests/test_deprecation.py::test_add_node_input_schema,50,0,0,50,NOT_FLAKY
tests/test_deprecation.py::test_constants_deprecation,50,0,0,50,NOT_FLAKY
tests/test_deprecation.py::test_deprecated_import,50,0,0,50,NOT_FLAKY
tests/test_deprecation.py::test_graph_output_contains_deprecation,50,0,0,50,NOT_FLAKY
tests/test_deprecation.py::test_graph_output_getitem_deprecation,50,0,0,50,NOT_FLAKY
tests/test_deprecation.py::test_message_graph_deprecation,50,0,0,50,NOT_FLAKY
tests/test_deprecation.py::test_state_graph_input_schema,50,0,0,50,NOT_FLAKY
tests/test_deprecation.py::test_state_graph_output_schema,50,0,0,50,NOT_FLAKY
tests/test_graph_callbacks.py::test_graph_callbacks_accept_base_callback_manager,50,0,0,50,NOT_FLAKY
tests/test_graph_callbacks.py::test_graph_callbacks_continue_when_resume_handler_raises_sync,50,0,0,50,NOT_FLAKY
tests/test_graph_callbacks.py::test_graph_callbacks_raise_error_propagates_sync,50,0,0,50,NOT_FLAKY
tests/test_graph_callbacks.py::test_non_graph_handler_does_not_receive_lifecycle_events,50,0,0,50,NOT_FLAKY
tests/test_graph_callbacks.py::test_non_graph_handler_via_add_handler_does_not_crash,50,0,0,50,NOT_FLAKY
tests/test_messages_state.py::test_add_multiple_messages,50,0,0,50,NOT_FLAKY
tests/test_messages_state.py::test_add_single_message,50,0,0,50,NOT_FLAKY
tests/test_messages_state.py::test_delete_all,50,0,0,50,NOT_FLAKY
tests/test_messages_state.py::test_duplicate_remove_message,50,0,0,50,NOT_FLAKY
tests/test_messages_state.py::test_duplicates_in_input,50,0,0,50,NOT_FLAKY
tests/test_messages_state.py::test_duplicates_in_input_with_remove,50,0,0,50,NOT_FLAKY
tests/test_messages_state.py::test_empty_inputs,50,0,0,50,NOT_FLAKY
tests/test_messages_state.py::test_messages_state[MessagesState],50,0,0,50,NOT_FLAKY
tests/test_messages_state.py::test_messages_state_format_openai,50,0,0,50,NOT_FLAKY
tests/test_messages_state.py::test_missing_ids,50,0,0,50,NOT_FLAKY
tests/test_messages_state.py::test_mixed_operations,50,0,0,50,NOT_FLAKY
tests/test_messages_state.py::test_non_list_inputs,50,0,0,50,NOT_FLAKY
tests/test_messages_state.py::test_push_messages_in_graph,50,0,0,50,NOT_FLAKY
tests/test_messages_state.py::test_remove_all_messages,50,0,0,50,NOT_FLAKY
tests/test_messages_state.py::test_remove_message,50,0,0,50,NOT_FLAKY
tests/test_messages_state.py::test_remove_nonexistent_message,50,0,0,50,NOT_FLAKY
tests/test_messages_state.py::test_update_existing_message,50,0,0,50,NOT_FLAKY
tests/test_runnable.py::test_runnable_callable_basic,50,0,0,50,NOT_FLAKY
tests/test_runnable.py::test_runnable_callable_func_accepts,50,0,0,50,NOT_FLAKY
tests/test_runnable.py::test_runnable_callable_injectable_arguments,50,0,0,50,NOT_FLAKY
tests/test_serde_allowlist.py::test_collect_allowlist_annotated_and_union,50,0,0,50,NOT_FLAKY
tests/test_serde_allowlist.py::test_collect_allowlist_basic_models,50,0,0,50,NOT_FLAKY
tests/test_serde_allowlist.py::test_collect_allowlist_channels,50,0,0,50,NOT_FLAKY
tests/test_serde_allowlist.py::test_collect_allowlist_forward_refs,50,0,0,50,NOT_FLAKY
tests/test_serde_allowlist.py::test_collect_allowlist_literal_and_any,50,0,0,50,NOT_FLAKY
tests/test_serde_allowlist.py::test_collect_allowlist_missing_forward_ref,50,0,0,50,NOT_FLAKY
tests/test_serde_allowlist.py::test_collect_allowlist_nested_containers,50,0,0,50,NOT_FLAKY
tests/test_serde_allowlist.py::test_collect_allowlist_newtype_supertype,50,0,0,50,NOT_FLAKY
